--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/020485_472.jpg	020485                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/020491_374.jpg	020490                   	0.9182
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/20493_318.jpg	020492                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/20656_325.jpg	20656                    	0.9985
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/20749_85.jpg	20749                    	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/020892_375.jpg	020892                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/021003_370.jpg	021003                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/21007.69_367.jpg	21007.69                 	0.7055
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/21103_503.jpg	21103                    	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/021283_378.jpg	021283                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/21355_60.jpg	21355                    	0.9981
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/21380_119.jpg	2096.0                   	0.2501
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/021523_494.jpg	021523                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/21696_289.jpg	21696                    	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/21783_220.jpg	21783                    	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/021898_463.jpg	021898                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/021965_460.jpg	021965                   	0.9987
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22036_559.jpg	2203.                    	0.6591
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22047_484.jpg	22047                    	0.7615
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22159.43_315.jpg	2215943                  	0.2928
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022231_130.jpg	022231                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22302_53.jpg	222302                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022370_48.jpg	022370                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022436_550.jpg	022436                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22440.8_464.jpg	24408                    	0.9981
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22570_553.jpg	72571                    	0.9869
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022576_37.jpg	022576                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22603_608.jpg	22603                    	0.9909
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022674_209.jpg	022674                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022676_453.jpg	022670                   	0.7935
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22725.3_486.jpg	227253                   	0.9303
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/22862_190.jpg	22862                    	0.9987
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/022881_305.jpg	022881                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023033_205.jpg	023033                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/23056_153.jpg	2305.                    	0.6965
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/23214_646.jpg	23214                    	0.9571
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/23222_414.jpg	23222                    	0.9986
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023245_248.jpg	023245                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023515_459.jpg	023515                   	0.9991
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023570_604.jpg	023570                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023570_631.jpg	023570                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023585_546.jpg	423585                   	0.9935
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023668_626.jpg	023668                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023809_214.jpg	023808                   	0.9919
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/23828_401.jpg	238228                   	0.9383
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/23874_322.jpg	23874                    	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/23874_552.jpg	238742                   	0.6492
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/023983_458.jpg	023983                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/024047_110.jpg	024047                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/24218.80_34.jpg	24218.80                 	0.7306
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/24332_483.jpg	243327                   	0.9719
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/024364_505.jpg	024364                   	0.9982
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/024371_583.jpg	024371                   	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/24627.75_107.jpg	24627.75                 	0.9856
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/24648.55_176.jpg	24648555                 	0.9199
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/024685_639.jpg	024684                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/024880_577.jpg	024880                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/24918_387.jpg	24918                    	0.9258
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/024970_228.jpg	024970                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025036_68.jpg	625036                   	0.2684
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25060_222.jpg	025060                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25061.0_265.jpg	25060                    	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025082_627.jpg	025082                   	0.9943
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25098_385.jpg	55098                    	0.4630
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25120.49_41.jpg	25120.49                 	0.8422
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25234_584.jpg	25234                    	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25238_344.jpg	252382                   	0.9499
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25285.78_373.jpg	25285.78                 	0.8659
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025345_549.jpg	025345                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25466.44_93.jpg	25466.44                 	0.9602
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025622_259.jpg	025622                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/25628_560.jpg	36627                    	0.5100
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025798_13.jpg	025798                   	0.9952
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025798_303.jpg	025798                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025848_183.jpg	025848                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025922_482.jpg	025921                   	0.9990
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/025981_394.jpg	025981                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26007_241.jpg	226007                   	0.8990
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026011_403.jpg	026011                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26025_286.jpg	026025                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26027.72_129.jpg	26027.72                 	0.6430
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026072_49.jpg	026072                   	0.9944
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26170_419.jpg	26170                    	0.9978
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026347_478.jpg	026347                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26579_518.jpg	726579                   	0.8204
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026589_309.jpg	026589                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026627_516.jpg	026627                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026634_57.jpg	026634                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026639_100.jpg	026629                   	0.3981
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026701_316.jpg	026700                   	0.6585
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026775_38.jpg	026775                   	0.9953
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026850_348.jpg	025850                   	0.8920
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26893_109.jpg	26889                    	0.9627
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/026925_31.jpg	026925                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/26940_212.jpg	26940                    	0.9977
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027003_442.jpg	027003                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027076_614.jpg	027076                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027262_651.jpg	027262                   	0.9985
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/27436_307.jpg	27436                    	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027575_364.jpg	027565                   	0.9778
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/27623_338.jpg	27623                    	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/27631_335.jpg	7634                     	0.8624
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027656_495.jpg	027658                   	0.9992
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027668_5.jpg	027668                   	0.9966
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027668_237.jpg	027668                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/27736.9_435.jpg	1277369                  	0.9396
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027774_475.jpg	047774                   	0.7050
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/27780_497.jpg	027780                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/27839_648.jpg	027839                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027847_511.jpg	027847                   	0.6106
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027851_595.jpg	027851                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027885_641.jpg	027885                   	0.9987
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027896_327.jpg	027898                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/027920_509.jpg	027920                   	0.9884
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/28121_382.jpg	28121                    	0.9936
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/28146_592.jpg	228146                   	0.6729
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/028355_174.jpg	028355                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/028450_291.jpg	028450                   	0.7041
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/28496_33.jpg	284961                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/28634_542.jpg	28634                    	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/28734_454.jpg	928734                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/val/28735_108.jpg	028735                   	0.9992
